FORMULARIO;ID_000;ID_003;ID_004;ID_005;ID_006;ID_008_HH;ID_008_MM;ID_008_A;A_003;A_004;A_005;A_006;A_007;A_008;Municipio;Comuna;Estrato;F_EXP
2690;2443;636;3;02-25-0519;23/8/2017 0:00:00;2;20;p. m.;1;3;2;1;5;5;Dosquebradas;Dosquebradas 2;2;185,90
2692;8739;633;3;02-25-0792;24/8/2017 0:00:00;4;0;p. m.;1;3;2;1;3;3;Dosquebradas;Dosquebradas 2;2;93,56
2694;9575;636;3;02-25-0519;23/8/2017 0:00:00;2;25;p. m.;1;6;2;1;5;5;Dosquebradas;Dosquebradas 2;2;185,90
2695;8739;635;3;02-25-0837;23/8/2017 0:00:00;3;10;p. m.;1;3;2;1;4;4;Dosquebradas;Dosquebradas 2;2;142,63
2696;NA;633;3;02-25-0792;24/8/2017 0:00:00;3;15;p. m.;1;1;2;1;3;3;Dosquebradas;Dosquebradas 2;2;85,33
2697;2443;202;1;01-01-8036;15/8/2017 0:00:00;3;0;p. m.;1;1;2;1;3;3;Pereira;Del Caf<e9>;2;16,41
2698;9147;256;3;01-03-4955;19/8/2017 0:00:00;11;30;p. m.;1;1;4;1;4;4;Pereira;Ferrocarril;4;11,98
2699;9147;54;4;01-09-0222;18/8/2017 0:00:00;10;15;a. m.;1;3;3;1;4;3;Pereira;Villavicencio;3;43,44
2700;9147;54;4;01-09-0222;18/8/2017 0:00:00;12;10;p. m.;1;1;3;1;4;4;Pereira;Villavicencio;3;43,44
2701;9147;50;2;01-09-0204;18/8/2017 0:00:00;12;10;p. m.;1;3;3;1;3;2;Pereira;Villavicencio;3;62,19
2702;NA;90;2;01-11-0354;18/8/2017 0:00:00;9;18;a. m.;1;3;4;1;2;2;Pereira;Universidad;4;64,16
2703;1572;67;1;01-08-3150;18/8/2017 0:00:00;4;40;p. m.;1;1;1;1;2;2;Pereira;Oriente;1;7,82
2704;1572;202;1;01-01-8036;15/8/2017 0:00:00;2;30;p. m.;1;1;2;2;2;2;Pereira;Del Caf<e9>;2;15,97
2705;1572;202;1;01-01-8036;15/8/2017 0:00:00;3;50;p. m.;1;1;2;3;3;3;Pereira;Del Caf<e9>;2;16,41
2706;1572;66;5;01-08-0020;18/8/2017 0:00:00;3;30;p. m.;1;3;1;1;3;2;Pereira;Oriente;1;29,23
2707;1572;66;5;01-08-0020;18/8/2017 0:00:00;2;45;p. m.;1;3;1;1;2;2;Pereira;Oriente;1;31,26
2708;1572;66;5;01-08-0020;18/8/2017 0:00:00;2;47;p. m.;1;1;1;1;4;4;Pereira;Oriente;1;27,20
2709;9147;67;1;01-08-3150;18/8/2017 0:00:00;4;45;p. m.;1;3;1;1;2;2;Pereira;Oriente;1;7,82
2710;1572;66;4;01-08-0015;18/8/2017 0:00:00;2;50;p. m.;1;3;1;1;3;2;Pereira;Oriente;1;8,27
2711;1572;66;4;01-08-0015;18/8/2017 0:00:00;3;7;p. m.;2;1;1;1;2;2;Pereira;Oriente;1;8,50
2712;6744;65;3;01-08-3149;17/8/2017 0:00:00;2;58;p. m.;1;2;2;1;4;4;Pereira;Oriente;2;53,46
2713;1572;65;3;01-08-3149;17/8/2017 0:00:00;3;0;p. m.;1;3;2;1;4;3;Pereira;Oriente;2;58,11
2714;1572;65;1;01-08-1625;17/8/2017 0:00:00;3;10;p. m.;1;1;2;1;2;2;Pereira;Oriente;2;36,52
2715;1572;65;4;01-08-3159;17/8/2017 0:00:00;2;54;p. m.;1;3;2;1;4;3;Pereira;Oriente;2;22,44
2717;1572;65;3;01-08-3149;17/8/2017 0:00:00;4;0;p. m.;1;1;2;1;4;4;Pereira;Oriente;2;41,56
2718;1572;65;3;01-08-3149;17/8/2017 0:00:00;4;0;p. m.;1;3;2;1;4;4;Pereira;Oriente;2;42,09
2719;8739;66;2;01-08-1245;18/8/2017 0:00:00;3;15;p. m.;1;1;1;1;1;1;Pereira;Oriente;1;70,79
2720;1572;65;5;01-08-0004;17/8/2017 0:00:00;5;5;p. m.;1;3;2;1;3;3;Pereira;Oriente;2;74,61
2721;1572;99;4;01-11-0265;18/8/2017 0:00:00;9;25;a. m.;2;1;6;1;3;3;Pereira;Universidad;6;29,40
2722;1572;199;3;01-01-3709;16/8/2017 0:00:00;3;10;p. m.;1;1;1;1;4;4;Pereira;Del Caf<e9>;1;63,56
2723;1572;199;1;01-01-8052;16/8/2017 0:00:00;4;55;p. m.;1;1;1;1;7;7;Pereira;Del Caf<e9>;1;20,69
2724;8739;199;1;01-01-8052;16/8/2017 0:00:00;6;16;p. m.;2;3;1;1;3;2;Pereira;Del Caf<e9>;1;32,48
2725;1572;203;5;01-01-8048;16/8/2017 0:00:00;3;30;p. m.;1;3;2;1;3;3;Pereira;Del Caf<e9>;2;96,16
2726;1572;203;5;01-01-8048;16/8/2017 0:00:00;4;0;p. m.;1;2;2;1;4;4;Pereira;Del Caf<e9>;2;104,53
2727;1572;65;4;01-08-3159;17/8/2017 0:00:00;3;0;p. m.;1;1;2;1;4;4;Pereira;Oriente;2;23,64
2728;1572;203;4;01-01-3654;16/8/2017 0:00:00;3;3;p. m.;1;1;2;1;2;2;Pereira;Del Caf<e9>;2;48,31
2729;1572;203;2;01-01-8047;16/8/2017 0:00:00;4;10;p. m.;1;2;2;1;3;3;Pereira;Del Caf<e9>;2;96,16
2730;1572;65;5;01-08-0004;17/8/2017 0:00:00;3;30;p. m.;1;3;2;1;1;1;Pereira;Oriente;2;61,81
2731;1572;199;3;01-01-3709;16/8/2017 0:00:00;3;0;p. m.;1;1;1;1;4;4;Pereira;Del Caf<e9>;1;63,56
2732;1572;199;3;01-01-3709;16/8/2017 0:00:00;3;15;p. m.;1;1;1;1;5;5;Pereira;Del Caf<e9>;1;52,92
2733;1572;199;1;01-01-8052;16/8/2017 0:00:00;4;50;p. m.;1;1;1;1;2;2;Pereira;Del Caf<e9>;1;35,43
2734;1572;65;1;01-08-1625;17/8/2017 0:00:00;3;0;p. m.;1;3;2;1;3;3;Pereira;Oriente;2;11,10
2735;1572;203;4;01-01-3654;16/8/2017 0:00:00;3;10;p. m.;1;3;2;1;2;2;Pereira;Del Caf<e9>;2;48,31
2736;1572;203;3;01-01-2549;16/8/2017 0:00:00;4;10;p. m.;1;2;2;1;5;4;Pereira;Del Caf<e9>;2;139,02
2737;1572;203;3;01-01-2549;16/8/2017 0:00:00;3;50;p. m.;1;3;2;1;2;2;Pereira;Del Caf<e9>;2;105,59
2738;1572;199;5;01-01-3723;16/8/2017 0:00:00;4;0;p. m.;1;1;1;1;2;2;Pereira;Del Caf<e9>;1;159,20
2739;1572;199;2;01-01-8060;16/8/2017 0:00:00;5;30;p. m.;1;3;1;1;3;3;Pereira;Del Caf<e9>;1;108,58
2740;1572;199;2;01-01-8060;16/8/2017 0:00:00;6;15;p. m.;1;3;1;1;4;3;Pereira;Del Caf<e9>;1;90,16
2741;1572;199;5;01-01-3723;16/8/2017 0:00:00;3;29;p. m.;1;3;1;2;2;2;Pereira;Del Caf<e9>;1;159,20
2742;8739;199;5;01-01-3723;16/8/2017 0:00:00;4;17;p. m.;2;3;1;1;1;1;Pereira;Del Caf<e9>;1;183,98
2743;1572;199;2;01-01-8060;16/8/2017 0:00:00;5;37;p. m.;1;1;1;1;3;3;Pereira;Del Caf<e9>;1;108,58
2744;1572;203;1;01-01-8049;16/8/2017 0:00:00;3;24;p. m.;1;1;2;1;2;2;Pereira;Del Caf<e9>;2;31,24
2745;1572;203;1;01-01-8049;16/8/2017 0:00:00;3;45;p. m.;1;2;2;1;3;3;Pereira;Del Caf<e9>;2;32,74
2746;2443;141;5;01-17-0872;15/8/2017 0:00:00;4;30;p. m.;1;3;3;1;4;4;Pereira;El Poblado;3;42,37
2747;1572;144;1;01-17-1389;16/8/2017 0:00:00;2;32;p. m.;1;1;3;1;3;3;Pereira;El Poblado;3;69,94
2748;NA;634;1;02-25-0812;24/8/2017 0:00:00;4;26;p. m.;1;3;2;1;4;4;Dosquebradas;Dosquebradas 2;2;142,63
2750;9147;634;3;02-25-0435;24/8/2017 0:00:00;6;30;p. m.;1;1;2;1;4;4;Dosquebradas;Dosquebradas 2;2;117,58
2751;NA;635;1;02-25-0830;23/8/2017 0:00:00;4;0;p. m.;1;3;2;1;3;3;Dosquebradas;Dosquebradas 2;2;137,41
2752;8739;634;4;02-25-0449;24/8/2017 0:00:00;5;45;p. m.;1;1;2;1;1;1;Dosquebradas;Dosquebradas 2;2;233,80
2753;2443;635;2;02-25-0830;23/8/2017 0:00:00;4;55;p. m.;1;3;2;1;2;2;Dosquebradas;Dosquebradas 2;2;219,00
2755;9147;634;2;02-25-0819;24/8/2017 0:00:00;5;10;p. m.;1;3;2;1;4;4;Dosquebradas;Dosquebradas 2;2;309,83
2756;8739;634;3;02-25-0435;24/8/2017 0:00:00;6;20;p. m.;1;1;2;1;5;5;Dosquebradas;Dosquebradas 2;2;145,08
2757;8739;634;4;02-25-0449;24/8/2017 0:00:00;5;45;p. m.;1;1;2;1;4;4;Dosquebradas;Dosquebradas 2;2;90,56
2758;2443;633;2;02-25-0537;24/8/2017 0:00:00;4;0;p. m.;1;1;2;1;7;5;Dosquebradas;Dosquebradas 2;2;103,35
2759;2443;633;2;02-25-0537;24/8/2017 0:00:00;3;0;p. m.;1;1;2;1;6;5;Dosquebradas;Dosquebradas 2;2;53,94
2760;2443;635;3;02-25-0519;23/8/2017 0:00:00;4;50;p. m.;1;3;2;1;5;4;Dosquebradas;Dosquebradas 2;2;185,90
2761;2443;635;3;02-25-0837;23/8/2017 0:00:00;3;16;p. m.;1;1;2;1;5;5;Dosquebradas;Dosquebradas 2;2;141,85
2762;8739;636;3;02-25-0519;23/8/2017 0:00:00;2;30;p. m.;1;3;2;1;1;1;Dosquebradas;Dosquebradas 2;2;191,24
2763;9147;88;2;01-11-1288;17/8/2017 0:00:00;2;45;p. m.;1;1;4;1;6;5;Pereira;Universidad;4;18,96
2764;1572;88;2;01-11-1288;17/8/2017 0:00:00;3;10;p. m.;1;3;4;1;4;2;Pereira;Universidad;4;29,16
2765;8739;84;4;01-11-0326;18/8/2017 0:00:00;3;0;p. m.;1;1;1;1;4;4;Pereira;Universidad;1;37,03
2766;9147;88;2;01-11-1288;17/8/2017 0:00:00;4;18;p. m.;1;3;4;1;4;3;Pereira;Universidad;4;29,16
2767;1572;88;5;01-11-0797;17/8/2017 0:00:00;2;36;p. m.;1;3;4;1;3;3;Pereira;Universidad;4;7,54
2768;9147;88;5;01-11-0797;17/8/2017 0:00:00;3;23;p. m.;1;3;4;1;2;2;Pereira;Universidad;4;7,02
2769;1572;88;5;01-11-0797;17/8/2017 0:00:00;3;53;p. m.;6;3;4;1;2;2;Pereira;Universidad;4;7,02
2770;1572;85;3;01-11-3189;16/8/2017 0:00:00;3;30;p. m.;1;1;3;1;3;3;Pereira;Universidad;3;51,61
2771;1572;84;3;01-11-0122;18/8/2017 0:00:00;4;15;p. m.;1;3;1;7;1;1;Pereira;Universidad;1;40,73
2772;9147;88;5;01-11-0797;19/8/2017 0:00:00;12;0;p. m.;1;3;4;1;1;1;Pereira;Universidad;4;6,30
2773;NA;85;3;01-11-3189;16/8/2017 0:00:00;3;28;p. m.;1;1;3;1;3;3;Pereira;Universidad;3;51,61
2777;1572;84;4;01-11-0326;18/8/2017 0:00:00;3;40;p. m.;1;3;1;1;5;4;Pereira;Universidad;1;40,50
2778;8739;88;3;01-11-0793;19/8/2017 0:00:00;11;45;a. m.;2;3;4;1;1;1;Pereira;Universidad;4;25,77
2780;9147;625;1;02-24-0008;23/8/2017 0:00:00;6;0;p. m.;1;1;3;1;3;3;Dosquebradas;Dosquebradas 1;3;325,21
2781;2443;624;2;02-24-0136;24/8/2017 0:00:00;2;20;p. m.;1;1;3;1;3;3;Dosquebradas;Dosquebradas 1;3;32,01
2782;9147;84;2;01-11-0344;18/8/2017 0:00:00;3;0;p. m.;1;1;1;1;6;6;Pereira;Universidad;1;74,25
2784;1572;84;2;01-11-0344;18/8/2017 0:00:00;4;45;p. m.;1;3;1;1;8;6;Pereira;Universidad;1;47,16
2785;9147;86;5;01-11-0631;17/8/2017 0:00:00;5;20;p. m.;2;1;5;1;3;3;Pereira;Universidad;5;191,66
2786;NA;84;3;01-11-0122;18/8/2017 0:00:00;3;18;p. m.;2;3;1;1;1;1;Pereira;Universidad;1;40,73
2787;1572;84;3;01-11-0122;18/8/2017 0:00:00;3;50;p. m.;1;3;1;1;2;2;Pereira;Universidad;1;42,17
2788;1572;84;1;01-11-0275;18/8/2017 0:00:00;4;20;p. m.;1;3;1;1;4;4;Pereira;Universidad;1;45,00
2789;NA;84;1;01-11-0275;18/8/2017 0:00:00;4;58;p. m.;1;1;1;1;2;2;Pereira;Universidad;1;42,17
2790;1572;84;1;01-11-0275;18/8/2017 0:00:00;5;20;p. m.;1;1;1;1;2;2;Pereira;Universidad;1;42,17
2791;8739;85;1;01-11-0238;19/8/2017 0:00:00;12;45;p. m.;1;3;3;1;1;1;Pereira;Universidad;3;120,00
2792;9147;85;1;01-11-0238;19/8/2017 0:00:00;12;55;p. m.;1;3;3;1;4;2;Pereira;Universidad;3;120,00
2793;9147;86;4;01-11-1468;19/8/2017 0:00:00;10;0;a. m.;1;1;3;1;7;7;Pereira;Universidad;3;47,50
2794;2443;88;2;01-11-1288;19/8/2017 0:00:00;6;30;p. m.;2;3;4;1;2;2;Pereira;Universidad;4;29,16
2795;1572;88;3;01-11-0793;10/8/2017 0:00:00;10;30;a. m.;1;3;4;1;4;3;Pereira;Universidad;4;29,16
2796;NA;626;4;02-24-0004;29/8/2017 0:00:00;3;18;p. m.;1;1;3;1;2;2;Dosquebradas;Dosquebradas 1;3;109,37
2797;1572;84;5;01-11-0274;18/8/2017 0:00:00;2;55;p. m.;2;3;1;1;2;2;Pereira;Universidad;1;114,75
2798;1572;84;5;01-11-0274;18/8/2017 0:00:00;3;40;p. m.;2;1;1;1;2;2;Pereira;Universidad;1;114,75
2799;2443;625;3;02-24-0126;24/8/2017 0:00:00;3;30;p. m.;1;3;3;1;2;2;Dosquebradas;Dosquebradas 1;3;202,42
2800;2443;624;2;02-24-0136;24/8/2017 0:00:00;5;0;p. m.;1;1;3;1;3;2;Dosquebradas;Dosquebradas 1;3;32,01
2801;9147;624;3;02-24-0150;24/8/2017 0:00:00;5;10;p. m.;1;3;3;1;4;4;Dosquebradas;Dosquebradas 1;3;127,64
2802;2443;623;3;02-24-0217;25/8/2017 0:00:00;2;30;p. m.;1;3;3;1;2;2;Dosquebradas;Dosquebradas 1;3;46,52
2803;9147;622;1;02-24-0266;23/8/2017 0:00:00;3;5;p. m.;1;3;2;1;2;2;Dosquebradas;Dosquebradas 1;2;167,43
2804;2443;622;1;02-24-0266;23/8/2017 0:00:00;3;40;p. m.;1;3;2;1;4;4;Dosquebradas;Dosquebradas 1;2;133,39
2805;9147;621;1;02-24-0111;23/8/2017 0:00:00;4;23;p. m.;1;1;2;1;1;1;Dosquebradas;Dosquebradas 1;2;140,16
2806;2443;625;1;02-24-0008;23/8/2017 0:00:00;5;19;p. m.;1;3;3;1;2;2;Dosquebradas;Dosquebradas 1;3;326,19
2807;2443;625;1;02-24-0008;23/8/2017 0:00:00;6;30;p. m.;2;3;3;1;2;2;Dosquebradas;Dosquebradas 1;3;326,19
2808;9147;624;1;02-24-0167;24/8/2017 0:00:00;3;0;p. m.;2;3;3;1;1;1;Dosquebradas;Dosquebradas 1;3;414,39
2809;9147;624;1;02-24-0167;24/8/2017 0:00:00;3;42;p. m.;1;1;3;1;1;1;Dosquebradas;Dosquebradas 1;3;414,39
2810;9147;624;5;02-24-0047;24/8/2017 0:00:00;5;48;p. m.;1;3;3;1;3;3;Dosquebradas;Dosquebradas 1;3;48,56
2811;9147;623;4;02-24-0165;25/8/2017 0:00:00;3;10;p. m.;1;3;3;1;3;3;Dosquebradas;Dosquebradas 1;3;247,55
2812;9147;623;3;02-24-0217;25/8/2017 0:00:00;5;48;p. m.;1;3;3;1;3;3;Dosquebradas;Dosquebradas 1;3;46,51
2813;9575;622;2;02-24-0264;23/8/2017 0:00:00;3;0;p. m.;1;3;2;1;4;4;Dosquebradas;Dosquebradas 1;2;128,26
2814;9575;622;2;02-24-0264;23/8/2017 0:00:00;3;49;p. m.;1;3;2;1;4;3;Dosquebradas;Dosquebradas 1;2;128,26
2815;9147;621;3;02-24-0099;23/9/2017 0:00:00;5;2;p. m.;1;1;2;1;2;2;Dosquebradas;Dosquebradas 1;2;152,01
2816;9147;625;2;02-24-0007;23/8/2017 0:00:00;6;30;p. m.;2;1;3;1;6;6;Dosquebradas;Dosquebradas 1;3;352,99
2818;2443;49;3;01-09-0219;17/8/2017 0:00:00;2;30;p. m.;1;1;3;1;3;3;Pereira;Villavicencio;3;25,50
2819;9147;89;3;01-11-1135;15/8/2017 0:00:00;2;22;p. m.;1;3;4;5;1;1;Pereira;Universidad;4;3,98
2820;2443;89;4;01-11-1134;15/8/2017 0:00:00;3;10;p. m.;2;3;4;8;1;1;Pereira;Universidad;4;21,73
2825;2443;54;1;01-09-0187;17/8/2017 0:00:00;3;25;p. m.;1;1;3;1;4;4;Pereira;Villavicencio;3;26,65
2828;2443;96;1;01-11-0321;15/8/2017 0:00:00;6;20;p. m.;2;1;6;1;3;3;Pereira;Universidad;6;60,26
2829;NA;96;1;01-11-0321;16/8/2017 0:00:00;2;10;p. m.;1;1;6;1;3;3;Pereira;Universidad;6;60,26
2830;2443;99;1;01-11-0338;16/8/2017 0:00:00;3;0;p. m.;2;3;6;1;4;4;Pereira;Universidad;6;75,33
2831;9147;53;5;01-09-0192;17/8/2017 0:00:00;4;0;p. m.;1;3;3;1;4;4;Pereira;Villavicencio;3;34,99
2832;9147;54;2;01-09-0197;18/8/2017 0:00:00;12;10;p. m.;1;1;3;1;1;1;Pereira;Villavicencio;3;40,42
2833;2443;54;1;01-09-0187;17/8/2017 0:00:00;2;40;p. m.;1;3;3;1;2;2;Pereira;Villavicencio;3;23,69
2834;2443;89;4;01-11-1134;15/8/2017 0:00:00;2;0;p. m.;3;3;4;10;1;1;Pereira;Universidad;4;21,73
2835;2443;96;2;01-11-0316;15/8/2017 0:00:00;4;0;p. m.;2;1;6;1;2;2;Pereira;Universidad;6;7,15
2836;2443;96;2;01-11-0316;15/8/2017 0:00:00;7;0;p. m.;2;3;6;1;1;1;Pereira;Universidad;6;7,02
2838;2443;91;3;01-11-0167;16/8/2017 0:00:00;2;18;p. m.;1;1;5;1;4;4;Pereira;Universidad;5;88,88
2839;9147;92;1;01-11-0260;16/8/2017 0:00:00;5;10;p. m.;1;3;5;1;3;3;Pereira;Universidad;5;24,75
2840;2443;50;1;01-09-0294;17/8/2017 0:00:00;4;51;p. m.;1;3;3;1;4;4;Pereira;Villavicencio;3;6,58
2841;9147;53;5;01-09-0192;18/8/2017 0:00:00;1;0;p. m.;1;3;3;1;4;4;Pereira;Villavicencio;3;34,99
2842;2443;51;3;01-09-0233;17/8/2017 0:00:00;3;0;p. m.;1;3;3;1;5;5;Pereira;Villavicencio;3;20,94
2843;2443;51;5;01-09-0226;17/8/2017 0:00:00;3;26;p. m.;1;1;3;1;3;3;Pereira;Villavicencio;3;55,46
2844;2443;51;5;01-09-0226;17/8/2017 0:00:00;3;40;p. m.;1;3;3;1;5;5;Pereira;Villavicencio;3;63,94
2845;2443;223;4;01-13-0568;19/8/2017 0:00:00;10;1;a. m.;1;1;2;1;4;4;Pereira;Consota;2;79,22
2846;9147;100;1;01-11-0255;16/8/2017 0:00:00;4;10;p. m.;2;1;6;1;2;2;Pereira;Universidad;6;16,44
2847;9147;49;4;01-09-0175;18/8/2017 0:00:00;11;10;a. m.;1;3;3;1;4;4;Pereira;Villavicencio;3;21,87
2848;9147;100;1;01-11-0255;16/8/2017 0:00:00;2;57;p. m.;2;3;6;1;4;4;Pereira;Universidad;6;18,03
2849;9147;89;4;01-11-1134;15/8/2017 0:00:00;2;30;p. m.;1;1;4;1;4;4;Pereira;Universidad;4;26,25
2850;2443;99;1;01-11-0338;16/8/2017 0:00:00;3;10;p. m.;2;3;6;1;3;3;Pereira;Universidad;6;75,33
2851;2443;51;3;01-09-0233;17/8/2017 0:00:00;2;30;p. m.;1;3;3;1;5;5;Pereira;Villavicencio;3;20,94
2852;2443;43;5;01-15-0550;18/8/2017 0:00:00;9;30;a. m.;1;1;2;1;3;3;Pereira;Cuba;2;249,60
2853;2443;99;4;01-11-0265;18/5/2017 0:00:00;10;50;a. m.;2;1;6;2;2;2;Pereira;Universidad;6;27,87
2854;2443;89;3;01-11-1135;15/8/2017 0:00:00;2;10;p. m.;1;3;4;5;2;2;Pereira;Universidad;4;3,67
2855;2443;89;4;01-11-1134;15/8/2017 0:00:00;3;40;p. m.;1;3;4;1;2;2;Pereira;Universidad;4;26,25
2856;2443;99;4;01-11-0265;16/8/2017 0:00:00;2;0;p. m.;2;1;6;1;3;3;Pereira;Universidad;6;29,40
2857;2443;100;1;01-11-0255;16/8/2017 0:00:00;4;0;p. m.;2;1;6;1;3;3;Pereira;Universidad;6;17,24
2858;2443;90;1;01-11-0355;15/8/2017 0:00:00;2;10;p. m.;1;1;4;1;3;3;Pereira;Universidad;4;93,33
2859;2443;90;2;01-11-0354;15/8/2017 0:00:00;5;50;p. m.;1;3;4;1;3;3;Pereira;Universidad;4;64,16
2861;9575;99;2;01-11-0272;16/8/2017 0:00:00;6;0;p. m.;1;1;6;1;3;3;Pereira;Universidad;6;31,31
2862;8739;53;5;01-09-0192;17/8/2017 0:00:00;2;30;p. m.;1;3;3;1;5;4;Pereira;Villavicencio;3;37,13
2863;2443;53;5;01-09-0192;17/8/2017 0:00:00;3;0;p. m.;1;3;3;1;3;3;Pereira;Villavicencio;3;32,86
2864;2443;145;1;01-17-4408;17/8/2017 0:00:00;5;45;p. m.;1;3;4;1;4;4;Pereira;El Poblado;4;5,79
2865;2443;144;3;01-17-1310;16/8/2017 0:00:00;4;21;p. m.;1;1;3;1;3;3;Pereira;El Poblado;3;86,22
2866;9575;142;2;01-17-0956;16/8/2017 0:00:00;6;0;p. m.;1;1;3;1;4;4;Pereira;El Poblado;3;50,20
2867;2443;145;2;01-17-4407;17/8/2017 0:00:00;3;40;p. m.;1;1;4;1;4;3;Pereira;El Poblado;4;19,48
2868;2443;145;1;01-17-4408;17/8/2017 0:00:00;4;5;p. m.;1;1;4;1;2;2;Pereira;El Poblado;4;2,32
2869;2443;145;1;01-17-4408;17/8/2017 0:00:00;4;30;p. m.;1;1;4;1;3;3;Pereira;El Poblado;4;2,33
2870;2443;145;1;01-17-4408;17/8/2017 0:00:00;6;5;a. m.;1;3;4;1;3;3;Pereira;El Poblado;4;2,33
2871;2443;147;2;01-17-1056;17/8/2017 0:00:00;5;0;p. m.;1;3;2;1;2;2;Pereira;El Poblado;2;145,38
2872;6744;148;5;01-17-1425;18/8/2017 0:00:00;6;30;p. m.;1;1;2;1;3;3;Pereira;El Poblado;2;59,23
2873;9147;636;1;02-25-0465;23/8/2017 0:00:00;2;0;p. m.;2;3;2;1;4;4;Dosquebradas;Dosquebradas 2;2;107,83
2874;9147;635;1;02-25-0469;23/8/2017 0:00:00;4;40;p. m.;1;3;2;1;4;3;Dosquebradas;Dosquebradas 2;2;113,60
2875;9575;182;5;01-19-4836;24/8/2017 0:00:00;2;30;p. m.;1;1;4;1;4;3;Pereira;San Joaquin;4;16,47
2876;9147;632;4;02-25-0584;25/8/2017 0:00:00;4;30;p. m.;1;1;1;1;2;2;Dosquebradas;Dosquebradas 2;1;110,95
2877;2443;632;4;02-25-0584;25/8/2017 0:00:00;4;55;p. m.;1;1;1;1;4;2;Dosquebradas;Dosquebradas 2;1;49,00
2878;9575;141;2;01-17-0943;15/8/2017 0:00:00;2;43;p. m.;1;1;3;1;2;2;Pereira;El Poblado;3;35,08
2880;9147;252;2;01-16-0080;16/8/2017 0:00:00;11;35;a. m.;1;3;1;1;3;3;Pereira;Villa Santana;1;91,40
2881;9575;254;1;01-16-5025;18/8/2017 0:00:00;1;55;p. m.;1;1;1;1;7;6;Pereira;Villa Santana;1;31,52
2882;9147;252;2;01-16-0080;16/8/2017 0:00:00;11;55;a. m.;1;1;1;1;2;2;Pereira;Villa Santana;1;110,02
2883;9575;249;1;01-16-0051;16/8/2017 0:00:00;11;30;a. m.;1;1;1;1;5;5;Pereira;Villa Santana;1;32,46
2884;9575;249;1;01-16-0051;16/8/2017 0:00:00;12;10;p. m.;1;1;1;2;2;2;Pereira;Villa Santana;1;39,30
2885;9575;250;3;01-16-5011;16/8/2017 0:00:00;10;50;a. m.;1;1;1;1;5;4;Pereira;Villa Santana;1;39,06
2886;9575;248;3;01-16-0062;15/8/2017 0:00:00;12;30;p. m.;1;1;1;1;5;3;Pereira;Villa Santana;1;48,71
2887;9575;249;2;01-16-0036;16/8/2017 0:00:00;11;20;a. m.;1;3;1;1;4;3;Pereira;Villa Santana;1;59,50
2888;9147;249;2;01-16-0036;16/8/2017 0:00:00;12;0;p. m.;1;3;1;1;3;2;Pereira;Villa Santana;1;68,62
2889;9575;245;5;01-16-4976;15/8/2017 0:00:00;1;55;p. m.;1;1;1;2;4;4;Pereira;Villa Santana;1;64,13
2890;9575;246;1;01-16-4977;15/8/2017 0:00:00;2;20;p. m.;1;3;1;1;4;3;Pereira;Villa Santana;1;64,13
2892;9575;252;2;01-16-0080;16/8/2017 0:00:00;11;45;a. m.;1;3;1;1;5;5;Pereira;Villa Santana;1;54,17
2893;9575;251;1;01-16-0089;17/8/2017 0:00:00;11;40;a. m.;1;1;1;1;3;3;Pereira;Villa Santana;1;76,66
2896;6744;246;1;01-16-3200;15/8/2017 0:00:00;11;26;a. m.;1;1;1;1;3;2;Pereira;Villa Santana;1;30,17
2897;9575;246;1;01-16-3200;15/8/2017 0:00:00;11;52;a. m.;1;1;1;1;4;4;Pereira;Villa Santana;1;28,70
2899;9575;246;2;01-16-3168;15/8/2017 0:00:00;11;35;a. m.;1;3;1;1;3;3;Pereira;Villa Santana;1;80,03
2901;6744;252;1;01-16-0072;16/8/2017 0:00:00;11;15;a. m.;1;1;1;1;2;2;Pereira;Villa Santana;1;52,44
2902;9575;248;5;01-16-0064;15/8/2017 0:00:00;11;40;a. m.;1;3;1;1;4;4;Pereira;Villa Santana;1;32,59
2904;9575;252;2;01-16-0072;16/8/2017 0:00:00;12;0;p. m.;1;1;1;1;7;6;Pereira;Villa Santana;1;31,98
2905;6744;248;4;01-16-0063;15/8/2017 0:00:00;11;0;a. m.;1;1;1;1;4;4;Pereira;Villa Santana;1;59,02
2906;6744;248;4;01-16-0063;15/8/2017 0:00:00;11;40;a. m.;1;1;1;1;4;4;Pereira;Villa Santana;1;59,02
2907;6744;248;4;01-16-0063;15/8/2017 0:00:00;12;5;p. m.;1;1;1;1;6;6;Pereira;Villa Santana;1;59,02
2908;9575;250;3;01-16-5011;17/8/2017 0:00:00;11;20;a. m.;1;1;1;1;6;5;Pereira;Villa Santana;1;35,29
2909;9575;254;2;01-16-5074;18/8/2017 0:00:00;11;55;a. m.;1;1;1;1;2;2;Pereira;Villa Santana;1;19,05
2910;9575;248;3;01-16-0062;15/8/2017 0:00:00;11;35;a. m.;1;3;1;1;2;2;Pereira;Villa Santana;1;72,30
2911;9575;255;5;01-16-5090;18/8/2017 0:00:00;11;53;a. m.;1;1;1;1;5;5;Pereira;Villa Santana;1;34,22
2912;NA;186;5;01-19-0656;19/8/2017 0:00:00;11;50;a. m.;1;1;3;1;3;3;Pereira;San Joaquin;3;69,41
2913;9575;642;2;02-25-0976;23/8/2017 0:00:00;11;41;a. m.;1;1;3;1;3;3;Dosquebradas;Dosquebradas 2;3;161,62
